Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n_Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,ID,Year_Birth,Dt_Customer
94384,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,3,11,1,67,2641,0,0,0,1,0,0,0,1,0,0,2130,1958,3,6024,1953,2013-03-04 00:00:00.0000000
7500,1,0,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,3,11,0,28,2732,0,0,1,0,0,0,1,0,0,0,79,39,0,4136,1992,2012-12-03 00:00:00.0000000
19510,2,0,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,35,2457,0,1,0,0,0,0,0,0,1,0,23,16,0,8442,1985,2013-09-04 00:00:00.0000000
20427,1,0,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,47,2256,0,0,0,1,0,0,0,0,0,1,9,8,0,4298,1973,2014-03-24 00:00:00.0000000
32303,0,1,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,50,2272,0,0,1,0,0,0,0,0,0,1,37,35,0,5823,1970,2014-03-08 00:00:00.0000000
36778,1,1,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,3,11,0,52,2852,0,1,0,0,0,0,0,0,0,1,73,69,0,10542,1968,2012-08-05 00:00:00.0000000
40851,1,1,63,23,1,7,0,4,24,1,1,1,2,7,0,0,0,0,0,0,3,11,0,49,2652,1,0,0,0,0,0,0,1,0,0,35,11,0,2656,1971,2013-02-21 00:00:00.0000000
49187,0,1,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,3,11,0,44,2328,0,0,0,1,0,0,0,0,0,1,116,116,0,5723,1976,2014-01-11 00:00:00.0000000
49854,1,0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,3,11,0,48,2390,0,0,0,1,0,0,0,0,1,0,350,320,0,5763,1972,2013-11-10 00:00:00.0000000
52332,0,0,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,61,2464,1,0,0,0,0,0,0,1,0,0,257,255,1,3712,1959,2013-08-28 00:00:00.0000000
52614,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,45,2734,0,0,1,0,0,0,0,0,0,1,952,914,0,2920,1975,2012-12-01 00:00:00.0000000
54591,0,1,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,3,11,0,71,2487,0,0,0,1,0,0,0,1,0,0,495,471,0,2406,1949,2013-08-05 00:00:00.0000000
55593,0,1,63,293,8,124,11,4,106,2,6,6,3,6,1,0,0,0,0,0,3,11,0,47,2471,0,0,0,1,0,0,0,1,0,0,440,334,1,10722,1973,2013-08-21 00:00:00.0000000
55954,0,1,63,447,0,28,0,0,43,3,8,2,6,7,0,0,0,0,0,0,3,11,0,52,2277,0,1,0,0,0,0,0,0,0,1,475,432,0,8375,1968,2014-03-03 00:00:00.0000000
58607,0,1,63,867,0,86,0,0,19,3,2,3,9,8,0,1,0,0,0,0,3,11,0,71,2712,0,1,0,0,0,0,0,0,0,1,953,934,1,1993,1949,2012-12-23 00:00:00.0000000
63693,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,42,2417,1,0,0,0,0,0,0,1,0,0,1096,1042,0,3056,1978,2013-10-14 00:00:00.0000000
67445,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,46,2845,0,1,0,0,0,0,0,1,0,0,1163,1152,0,5462,1974,2012-08-12 00:00:00.0000000
67911,0,1,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,3,11,0,71,2197,0,0,0,1,0,0,0,0,0,1,976,976,0,716,1949,2014-05-22 00:00:00.0000000
74859,0,0,63,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,3,11,0,71,2550,0,0,0,0,1,1,0,0,0,0,1492,1419,1,7313,1949,2013-06-03 00:00:00.0000000
20194,1,0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,41,2718,0,0,1,0,0,0,1,0,0,0,32,17,0,5150,1979,2012-12-17 00:00:00.0000000
23763,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0,43,2850,0,0,1,0,0,0,0,1,0,0,36,30,0,5393,1977,2012-08-07 00:00:00.0000000
27038,0,0,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,3,11,1,54,2808,0,0,0,0,1,0,0,1,0,0,92,77,0,6609,1966,2012-09-18 00:00:00.0000000
27100,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,37,2609,0,1,0,0,0,0,0,0,1,0,27,17,0,7152,1983,2013-04-05 00:00:00.0000000
39453,1,0,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,37,2246,0,0,0,1,0,0,0,1,0,0,53,51,0,5756,1983,2014-04-03 00:00:00.0000000
40760,0,1,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,3,11,0,55,2462,0,0,1,0,0,0,0,0,0,1,87,81,0,1072,1965,2013-08-30 00:00:00.0000000
42731,1,0,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,3,11,0,51,2410,0,0,0,1,0,0,0,0,0,1,220,196,0,3570,1969,2013-10-21 00:00:00.0000000
42835,1,1,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,3,11,0,49,2523,1,0,0,0,0,0,0,0,1,0,497,399,0,773,1971,2013-06-30 00:00:00.0000000
45207,1,1,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,3,11,0,46,2755,0,1,0,0,0,0,0,0,0,1,213,211,1,5966,1974,2012-11-10 00:00:00.0000000
50664,1,1,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,3,11,0,61,2688,0,0,1,0,0,0,0,1,0,0,435,309,0,6097,1959,2013-01-16 00:00:00.0000000
53843,0,1,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,3,11,0,55,2526,0,1,0,0,0,0,0,0,1,0,489,416,0,5272,1965,2013-06-27 00:00:00.0000000
54730,0,1,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,3,11,0,45,2477,0,1,0,0,0,0,0,0,1,0,349,293,0,8210,1975,2013-08-15 00:00:00.0000000
56721,1,1,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,3,11,0,48,2765,0,1,0,0,0,0,0,1,0,0,221,146,0,3439,1972,2012-10-31 00:00:00.0000000
63841,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,52,2593,1,0,0,0,0,0,0,0,1,0,777,646,0,4391,1968,2013-04-21 00:00:00.0000000
66636,0,0,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,3,11,0,63,2475,0,0,0,1,0,0,0,0,1,0,1084,1084,0,2995,1957,2013-08-17 00:00:00.0000000
69969,0,0,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,3,11,1,55,2465,0,1,0,0,0,0,0,0,0,1,1492,1448,2,9606,1965,2013-08-27 00:00:00.0000000
72309,0,0,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,0,3,11,1,44,2634,0,0,1,0,0,0,0,0,1,0,1931,1931,1,3919,1976,2013-03-11 00:00:00.0000000
76618,0,0,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,3,11,0,45,2728,0,1,0,0,0,0,0,0,0,1,1364,1217,0,10479,1975,2012-12-07 00:00:00.0000000
79530,0,0,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,3,11,0,60,2567,0,1,0,0,0,0,0,1,0,0,1319,1290,0,5125,1960,2013-05-17 00:00:00.0000000
80317,0,0,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,65,2472,0,0,1,0,0,0,0,1,0,0,1174,1117,0,2730,1955,2013-08-20 00:00:00.0000000
1730,0,0,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,3,11,0,49,2201,1,0,0,0,0,0,0,1,0,0,7,6,0,6862,1971,2014-05-18 00:00:00.0000000
19740,0,1,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,3,11,0,60,2621,0,0,0,1,0,0,0,1,0,0,35,15,0,3536,1960,2013-03-24 00:00:00.0000000
23724,1,0,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,3,11,0,41,2696,0,0,0,1,0,0,1,0,0,0,61,47,0,8686,1979,2013-01-08 00:00:00.0000000
26759,1,0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,3,11,0,48,2301,1,0,0,0,0,0,0,1,0,0,57,55,0,2589,1972,2014-02-07 00:00:00.0000000
28071,0,0,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,3,11,0,40,2828,0,0,1,0,0,0,0,1,0,0,269,225,0,9503,1980,2012-08-29 00:00:00.0000000
33590,2,1,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,46,2397,0,0,0,1,0,0,0,1,0,0,6,4,0,10104,1974,2013-11-03 00:00:00.0000000
34704,0,1,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,54,2587,0,0,1,0,0,0,0,1,0,0,35,30,0,4706,1966,2013-04-27 00:00:00.0000000
34824,0,0,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,25,2254,0,0,1,0,0,0,0,1,0,0,19,15,0,5184,1995,2014-03-26 00:00:00.0000000
37085,1,1,65,39,1,16,2,0,3,4,3,0,3,8,0,0,0,0,0,0,3,11,0,45,2162,0,1,0,0,0,0,0,1,0,0,58,55,0,9014,1975,2014-06-26 00:00:00.0000000
38410,0,0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,3,11,1,46,2812,0,1,0,0,0,0,0,0,0,1,520,506,0,2525,1974,2012-09-14 00:00:00.0000000
38590,1,0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,49,2569,0,0,0,1,0,0,0,1,0,0,19,16,0,1606,1971,2013-05-15 00:00:00.0000000
41014,1,0,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,42,2592,0,1,0,0,0,0,0,0,0,1,17,14,0,3081,1978,2013-04-22 00:00:00.0000000
44300,1,1,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,3,11,0,55,2530,0,1,0,0,0,0,0,1,0,0,39,36,0,8553,1965,2013-06-23 00:00:00.0000000
49605,0,0,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,54,2167,0,1,0,0,0,0,0,0,1,0,119,111,0,4050,1966,2014-06-21 00:00:00.0000000
53083,1,1,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,3,11,0,62,2569,0,0,0,1,0,1,0,0,0,0,258,245,1,125,1958,2013-05-15 00:00:00.0000000
54803,0,1,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,3,11,0,51,2836,0,0,1,0,0,0,0,1,0,0,551,409,0,10704,1969,2012-08-21 00:00:00.0000000
55212,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,51,2742,0,1,0,0,0,0,0,0,0,1,1148,1114,2,10872,1969,2012-11-23 00:00:00.0000000
55412,1,1,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,3,11,0,44,2378,1,0,0,0,0,0,0,0,0,1,55,47,0,4887,1976,2013-11-22 00:00:00.0000000
56129,0,1,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,67,2533,0,0,0,1,0,0,0,0,1,0,612,564,0,849,1953,2013-06-20 00:00:00.0000000
63206,0,0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,3,11,0,46,2260,0,1,0,0,0,0,0,0,1,0,902,876,1,3643,1974,2014-03-20 00:00:00.0000000
65073,0,0,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,3,11,0,77,2472,0,1,0,0,0,0,0,0,1,0,892,884,0,6142,1943,2013-08-20 00:00:00.0000000
65316,1,1,65,112,6,92,3,9,38,2,3,2,5,4,0,0,0,0,0,0,3,11,0,58,2590,0,1,0,0,0,0,0,1,0,0,222,184,0,4437,1962,2013-04-24 00:00:00.0000000
70647,0,1,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,3,11,0,53,2805,1,0,0,0,0,0,0,1,0,0,965,851,0,4640,1967,2012-09-21 00:00:00.0000000
70886,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,49,2417,0,1,0,0,0,0,0,1,0,0,907,854,0,3254,1971,2013-10-14 00:00:00.0000000
72679,0,1,65,619,54,260,127,54,54,1,4,7,5,1,0,0,0,0,0,0,3,11,0,51,2443,0,0,1,0,0,0,0,1,0,0,1114,1060,0,2004,1969,2013-09-18 00:00:00.0000000
79689,0,0,65,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,3,11,0,44,2572,0,0,1,0,0,1,0,0,0,0,1194,1073,0,9305,1976,2013-05-12 00:00:00.0000000
79800,0,0,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,3,11,1,65,2803,0,0,0,0,1,0,0,1,0,0,1643,1419,3,9058,1955,2012-09-23 00:00:00.0000000
24206,1,0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,50,2637,0,0,1,0,0,0,0,1,0,0,22,19,0,4860,1970,2013-03-08 00:00:00.0000000
34320,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,34,2292,0,0,0,1,0,0,0,0,0,1,17,17,0,3726,1986,2014-02-16 00:00:00.0000000
35684,1,0,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,36,2227,0,1,0,0,0,1,0,0,0,0,27,24,0,5680,1984,2014-04-22 00:00:00.0000000
41967,1,1,66,23,4,10,0,2,15,1,1,0,3,4,0,0,0,0,0,0,3,11,0,39,2377,0,0,1,0,0,0,0,1,0,0,39,24,0,4548,1981,2013-11-23 00:00:00.0000000
49681,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,3,11,0,44,2396,0,1,0,0,0,0,0,0,1,0,437,416,0,4599,1976,2013-11-04 00:00:00.0000000
53187,1,0,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,3,11,0,50,2405,0,0,0,1,0,0,0,1,0,0,257,247,0,7409,1970,2013-10-26 00:00:00.0000000
55357,2,0,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,3,11,0,35,2654,0,1,0,0,0,0,0,1,0,0,663,599,0,425,1985,2013-02-19 00:00:00.0000000
58113,0,1,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,3,11,0,61,2679,0,1,0,0,0,0,0,1,0,0,674,590,0,9500,1959,2013-01-25 00:00:00.0000000
64355,1,0,66,1047,0,140,67,38,153,2,4,3,12,8,0,0,0,0,0,0,3,11,0,35,2833,0,1,0,0,0,0,0,0,0,1,1292,1139,0,5140,1985,2012-08-24 00:00:00.0000000
70643,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,36,2781,0,1,0,0,0,0,0,0,0,1,1795,1762,0,3074,1984,2012-10-15 00:00:00.0000000
70951,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,35,2580,0,1,0,0,0,0,0,1,0,0,1144,1090,0,0,1985,2013-05-04 00:00:00.0000000
74293,0,0,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,3,11,0,27,2215,0,0,1,0,0,0,0,1,0,0,1046,965,0,10037,1993,2014-05-04 00:00:00.0000000
82576,0,0,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,1,0,0,0,3,11,0,61,2856,0,0,0,1,0,0,0,0,1,0,1892,1874,1,2611,1959,2012-08-01 00:00:00.0000000
86610,0,0,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,3,11,0,69,2456,0,0,0,1,0,0,0,1,0,0,1550,1497,0,1964,1951,2013-09-05 00:00:00.0000000
22507,0,0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,3,11,0,66,2741,0,0,1,0,0,0,0,1,0,0,502,434,0,7462,1954,2012-11-24 00:00:00.0000000
22944,1,0,67,19,3,19,4,5,26,3,3,0,3,7,0,0,0,0,0,0,3,11,0,39,2347,0,0,1,0,0,0,0,0,1,0,50,24,0,304,1981,2013-12-23 00:00:00.0000000
23529,0,1,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,55,2697,0,0,1,0,0,0,1,0,0,0,34,14,0,1744,1965,2013-01-07 00:00:00.0000000
28427,1,0,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,3,11,0,37,2624,0,0,0,1,0,0,0,1,0,0,46,40,0,736,1983,2013-03-21 00:00:00.0000000
30630,1,1,67,27,1,12,2,0,10,2,2,0,3,7,0,0,0,0,0,0,3,11,0,55,2312,1,0,0,0,0,0,0,1,0,0,42,32,0,3696,1965,2014-01-27 00:00:00.0000000
39858,1,0,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,3,11,1,51,2680,0,0,1,0,0,0,0,0,1,0,69,43,0,4487,1969,2013-01-24 00:00:00.0000000
41644,1,1,67,20,3,4,2,0,2,2,1,0,3,3,0,0,0,0,0,0,3,11,0,48,2210,0,0,1,0,0,0,0,0,0,1,29,27,0,916,1972,2014-05-09 00:00:00.0000000
51479,1,1,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,3,11,0,53,2707,0,1,0,0,0,0,0,1,0,0,429,364,0,5837,1967,2012-12-28 00:00:00.0000000
52034,1,1,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,3,11,0,47,2567,1,0,0,0,0,0,0,0,1,0,259,186,0,675,1973,2013-05-17 00:00:00.0000000
52413,1,0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,36,2762,0,0,1,0,0,0,0,1,0,0,438,426,0,10702,1984,2012-11-03 00:00:00.0000000
67381,0,1,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,3,11,0,69,2689,0,1,0,0,0,0,0,0,1,0,887,817,1,3412,1951,2013-01-15 00:00:00.0000000
72354,0,0,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,3,11,0,27,2597,0,0,1,0,0,0,0,1,0,0,1046,864,0,4483,1993,2013-04-17 00:00:00.0000000
72570,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,3,11,0,36,2224,0,1,0,0,0,0,0,1,0,0,865,641,0,10413,1984,2014-04-25 00:00:00.0000000
76068,0,1,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,3,11,0,45,2736,0,1,0,0,0,0,0,1,0,0,1300,1224,2,3422,1975,2012-11-29 00:00:00.0000000
82072,0,0,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,3,11,0,50,2521,0,0,0,1,0,0,0,0,0,1,1889,1760,0,4597,1970,2013-07-02 00:00:00.0000000
86979,0,0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,49,2393,1,0,0,0,0,0,0,0,0,1,1667,1632,1,5113,1971,2013-11-07 00:00:00.0000000
5648,1,1,68,28,0,6,1,1,13,1,1,0,0,20,1,0,0,0,0,0,3,11,0,70,2267,0,0,0,1,0,0,0,0,0,1,36,23,1,5899,1950,2014-03-13 00:00:00.0000000
23976,1,0,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,3,11,0,36,2343,0,0,0,1,0,0,0,1,0,0,41,16,0,9491,1984,2013-12-27 00:00:00.0000000
28320,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,70,2690,0,0,0,1,0,0,0,1,0,0,39,35,0,5138,1950,2013-01-14 00:00:00.0000000
34380,1,0,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,3,11,0,43,2582,0,1,0,0,0,0,0,1,0,0,151,127,0,4864,1977,2013-05-02 00:00:00.0000000
34587,1,1,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,67,2203,0,0,0,1,0,0,0,1,0,0,20,18,0,11091,1953,2014-05-16 00:00:00.0000000
35196,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,1,36,2752,0,0,0,1,0,0,0,1,0,0,310,123,0,8870,1984,2012-11-13 00:00:00.0000000
36108,1,0,68,141,8,129,3,11,47,3,7,1,4,9,1,0,0,0,0,0,3,11,0,36,2416,0,0,1,0,0,0,0,1,0,0,292,245,1,3409,1984,2013-10-15 00:00:00.0000000
37235,1,0,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,3,11,0,36,2307,0,0,0,1,0,0,0,1,0,0,41,21,0,8749,1984,2014-02-01 00:00:00.0000000
40246,1,0,68,2,1,6,2,1,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,43,2716,1,0,0,0,0,0,0,1,0,0,12,11,0,5846,1977,2012-12-19 00:00:00.0000000
41020,0,0,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,3,11,0,33,2403,0,0,1,0,0,0,0,0,1,0,181,145,0,5286,1987,2013-10-28 00:00:00.0000000
41638,0,1,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,3,11,0,56,2660,1,0,0,0,0,0,0,1,0,0,350,259,1,405,1964,2013-02-13 00:00:00.0000000
43140,0,1,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,3,11,0,63,2699,0,1,0,0,0,0,0,1,0,0,224,213,0,8387,1957,2013-01-05 00:00:00.0000000
50116,1,1,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,3,11,0,63,2168,0,0,0,1,0,0,0,1,0,0,64,62,1,2115,1957,2014-06-20 00:00:00.0000000
52531,0,0,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,3,11,0,49,2705,0,1,0,0,0,0,0,1,0,0,669,544,0,378,1971,2012-12-30 00:00:00.0000000
57530,0,1,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,3,11,0,69,2419,1,0,0,0,0,0,0,0,1,0,91,90,0,2544,1951,2013-10-12 00:00:00.0000000
62159,0,0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,3,11,0,74,2221,0,0,1,0,0,0,0,0,0,1,605,576,0,7712,1946,2014-04-28 00:00:00.0000000
62905,0,1,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,3,11,0,56,2451,0,1,0,0,0,1,0,0,0,0,563,504,0,2118,1964,2013-09-10 00:00:00.0000000
63207,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,28,2684,0,0,0,1,0,0,0,1,0,0,1432,1362,1,10513,1992,2013-01-20 00:00:00.0000000
65846,0,0,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,3,11,0,75,2567,0,1,0,0,0,0,0,0,0,1,1039,958,0,9370,1945,2013-05-17 00:00:00.0000000
66294,0,0,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,3,11,0,55,2263,0,0,1,0,0,0,0,1,0,0,850,733,0,3535,1965,2014-03-17 00:00:00.0000000
70596,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,35,2791,0,0,1,0,0,0,0,1,0,0,942,916,0,7290,1985,2012-10-05 00:00:00.0000000
76624,0,1,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,3,11,0,58,2195,0,0,1,0,0,0,0,1,0,0,833,767,1,4138,1962,2014-05-24 00:00:00.0000000
85620,0,0,68,416,46,925,60,107,46,1,3,6,4,1,0,0,0,0,0,0,3,11,1,56,2332,0,0,0,0,1,0,0,1,0,0,1554,1508,0,10955,1964,2014-01-07 00:00:00.0000000
16005,1,0,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,3,11,0,40,2843,0,1,0,0,0,0,1,0,0,0,56,9,0,642,1980,2012-08-14 00:00:00.0000000
34074,1,1,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,68,2510,0,0,0,1,0,0,0,1,0,0,188,121,1,9905,1952,2013-07-13 00:00:00.0000000
38136,1,0,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,3,11,0,42,2592,0,1,0,0,0,0,0,1,0,0,70,37,1,7912,1978,2013-04-22 00:00:00.0000000
40689,0,1,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,3,11,0,69,2627,0,0,0,1,0,0,0,1,0,0,345,246,0,5314,1951,2013-03-18 00:00:00.0000000
42394,1,0,69,15,2,10,0,1,4,1,1,0,3,7,0,0,0,0,0,0,3,11,0,48,2257,0,0,1,0,0,0,0,0,1,0,28,24,0,11178,1972,2014-03-23 00:00:00.0000000
44325,0,1,69,516,0,21,0,0,5,4,8,2,7,8,0,1,0,0,0,0,3,11,0,48,2638,0,1,0,0,0,0,0,0,0,1,537,532,1,8858,1972,2013-03-07 00:00:00.0000000
48178,1,1,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,3,11,0,45,2768,0,1,0,0,0,0,0,1,0,0,216,178,0,10313,1975,2012-10-28 00:00:00.0000000
49154,1,1,69,206,10,67,30,27,71,6,4,1,8,6,0,0,0,0,0,0,3,11,0,60,2397,0,1,0,0,0,0,0,0,0,1,340,269,0,3281,1960,2013-11-03 00:00:00.0000000
52597,0,1,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,3,11,0,58,2212,0,0,1,0,0,0,0,0,0,1,536,494,0,3635,1962,2014-05-07 00:00:00.0000000
61467,0,2,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,3,11,0,72,2726,0,1,0,0,0,0,0,0,0,1,545,496,0,895,1948,2012-12-09 00:00:00.0000000
67432,0,1,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,3,11,0,47,2616,0,1,0,0,0,0,0,1,0,0,1165,995,0,7072,1973,2013-03-29 00:00:00.0000000
70638,0,0,69,1016,12,215,16,12,63,1,4,5,10,3,0,1,0,0,0,0,3,11,0,65,2552,1,0,0,0,0,0,0,0,1,0,1271,1208,1,2565,1955,2013-06-01 00:00:00.0000000
81657,0,0,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,3,11,0,51,2317,0,0,1,0,0,0,0,1,0,0,1047,997,0,2410,1969,2014-01-22 00:00:00.0000000
